AgeGroup,BMI,ConversatiosPerDay,DisciplineScore,HappinessScore,HouseholdExpenseOnPresents,HouseholdExpenseOnSocialGames,HouseholdExpenseParkingTicketsPerYear,NrCousins,PCR_10,PCR_17,PCR_19,PCR_32,PCR_45,PCR_46,PCR_7,PCR_72,PCR_76,PCR_8,PCR_83,PCR_89,PCR_9,PCR_93,PCR_95,SocialActivitiesPerDay,SocialMediaPerDay,StepsPerYear,StudingPerDay,Virus,SpreadLevel,Risk
4,19.35,15,3,7,1599.36,830.97,261.25,4,-1.488410468,0.336000578,1.434451111,2.665775588,-2.429396954,-3.337968613,-0.308705464,0.489463772,0.182176138,-2.956810918,-2.084722941,5.569587218,14.79317226,2.303700601,1.634362257,118.33,134.12,0.000208333,2.6,not_detected,medium,high
4,20.53,8,5.754798762,3,524.28,436.62,706.42,4,0.136935207,2.269555422,2.006411342,-1.757744063,1.724491848,2.841915039,0.51550598,3.440251793,0.155015888,-2.658017371,1.503491721,2.579507752,14.79317226,-1.345856317,5.932150678,79.24,116.11,0.000208333,7.1,flue,medium,medium
3,21.68861899,19,5,8,2081.38,698.05,284.63,3,0.344921407,2.471448551,1.192719681,0.528591241,-0.056441859,-0.628010274,-0.01978645,3.876607492,0.990454118,-3.976619219,0.033647473,1.443121409,4.683013222,1.05735766,2.205907651,103.65,86.84,0.000138889,5.943938462,flue,medium,high
5,20.13,8,4,3,525.91,400.0842112,648.56,5,-0.726559847,1.140906212,3.434370064,-140.2811367,8.541812184,2.841915039,-0.01978645,0.580347629,-0.448515914,-3.532208763,-0.095896701,1.443121409,-2.675887547,-0.397446382,-3.202303214,60.79,161.92,0.000277778,6.6,not_detected,low,low
4,18.86,14,5.754798762,6,1404.92,212.86,397.64,4,0.588802502,0.585356368,-0.775715581,0.297117995,-1.874221261,-0.499735429,-0.138004513,1.515427774,-3.577858603,0.217459042,-1.917789986,1.443121409,3.827708751,-2.007566217,2.205907651,55.84,109.8,0.000208333,5.943938462,flue,medium,low
7,20.92,8,4,3,573.97,666.21,422.84,7,0.559999095,-0.329404161,-1.139981843,-1.001587246,236.2172754,1.200263725,-0.01978645,0.580347629,-1.586652471,1.595139918,0.072123479,1.897893252,5.449931059,-1.8209565,6.093099951,102.27,6546.32,0.000416667,4.3,flue,medium,high
4,16.5,12,5,5,1165.7,562.51,1003.88,4,-0.167369657,-0.236182136,0.860851643,2.543644922,-2.25597149,-3.180094367,-0.899672373,-0.448161737,2.890890384,-2.956810918,-0.505050826,0.89072012,1.308216035,2.285887703,1.839709104,92.27,216.1068643,0.000208333,10.1,cmv,low,medium
7,16.83,12,4,5,1120.7,343.57,500.17,7,-0.284594743,-0.241518255,1.60695291,4.898023337,0.275832576,2.841915039,-1.622773639,-0.624985908,0.428693771,-0.433933735,0.274099424,1.162382375,1.673993125,0.195843021,2.46277037,70.28,103.6,0.000416667,5,covid,low,low
5,21.68861899,17,4,7,1891.86,400.0842112,87.54,5,0.958631424,-0.059959819,-0.536832915,-0.877800794,8.541812184,1.099290558,0.88210477,0.160905005,-0.055861026,3.38341208,0.688401785,-1.381986022,2.380505659,-0.755977746,2.485282415,65.03,131.2,0.000277778,0.8,cmv,high,low
6,21.7,11,5,5.331109763,960.85,46.99,622.21,6,0.797120356,1.482158119,0.957712812,2.068020434,-1.996990281,-2.59843254,0.455249317,2.450366426,-0.110776617,-0.406235515,-1.735347808,1.313403803,5.6220957,1.628486025,5.392173595,40.24,117.01,0.000347222,6.2,flue,medium,low
4,20.79,15,8,6,1593.85,425.5,151.44,4,1.933036724,0.502586911,2.137911418,-0.004552707,0.667962851,0.0585662,-0.097743422,0.146686903,1.489296781,6.685343877,0.701315223,1.443121409,4.011700025,0.933477748,4.518524978,77.55,146.73,0.000208333,1.5,cold,medium,high
6,20.24,13,7,6,1226.57,896.61,129.73,6,0.762250182,-0.270782458,-1.225700736,0.070120581,0.921151117,-0.009353195,0.253362803,0.580347629,2.890890384,2.647541267,0.980583557,-0.266090768,2.99754965,3.211894251,3.305480739,125.99,130.28,0.000347222,1.3,cmv,medium,high
3,20.39,11,6,5,936.44,445.64,362.46,3,-0.40957505,0.272167696,-1.42124722,-1.591091132,0.19285799,1.892177228,0.848436837,0.33977218,-2.929792949,-1.787175649,-0.077142079,1.763097773,-0.248837741,-3.150279804,-0.565578033,80.09,155.47,0.000138889,3.5,covid,medium,medium
3,18.82,17,3,6,1208.704198,149.53,596.8871092,3,0.522773497,-0.369978687,0.241364035,0.53881632,-0.245533525,-0.655130645,-0.168561057,-0.613215482,0.587739077,2.699008834,-0.163313997,-1.258531556,1.150083922,0.812325125,1.577034997,91.23441303,114.82,0.000138889,3.3,cmv,medium,low
5,17.95,12,6,5,1139.4,309.7,746.44,5,0.926422,-0.229292182,-2.352049898,1.970458084,-1.748964571,-2.463597478,0.845191541,0.484832267,0.239611042,3.011827869,-1.491800946,1.443121409,1.943032129,1.768870062,1.88291177,66.43,74.31,0.000277778,7.4,cmv,low,medium
6,20,17,4,7,1880.37,641.49,177.68,6,0.931204374,0.577934663,3.062015538,1.550431851,-1.346588294,-1.936098357,0.363728382,-0.128735793,0.254877145,3.302158065,-1.142730493,-2.613132073,1.937185195,1.433563783,2.161298991,99.36,141.49,0.000347222,1.8,cold,medium,medium
4,20.99,7,5,5.331109763,419.23,272.71,343.46,4,0.340341476,1.526340037,2.069492794,3.032143698,-2.718346443,-3.793140521,-0.01978645,2.23926114,0.308041767,-1.941415091,-2.324005116,2.304348342,5.53833356,2.683758771,5.542131389,63.45,132.11,0.000208333,3.3,flue,medium,low
5,21.22,16,5.754798762,7,1672.27,400.0842112,488.12,5,0.09918582,-0.596069028,0.797229753,0.326129982,-0.781960151,-0.446970741,0.7107074,-0.933494494,-1.065495641,1.538552561,-0.764578218,1.443121409,2.646922755,-0.402709318,3.240073885,58.94,142.69,0.000277778,4.9,cmv,high,low
6,17.94,12.74115456,7,7,1677.32,319.19,401.15,6,0.659494487,1.199188879,-1.992470864,-1.274262473,0.948903386,1.578663424,-0.01978645,2.852241665,-0.563638948,-1.201064321,0.773287942,1.018048368,3.388434539,-1.401085752,2.205907651,66.09,120.9,0.000347222,4,flue,medium,medium
6,18.01,10,7,4,840.28,529.37,451.44,6,1.197676393,1.003163805,0.462090389,-0.866564134,1.125844411,1.111842306,0.89653663,1.53402403,0.695037959,2.346428741,1.030987091,-1.416238432,3.414941829,-0.274208874,3.13043682,88.23,110.64,0.000347222,4.5,covid,low,high
6,19.45,18,6,8,1985.67,225.04,596.8871092,6,0.136935207,0.272167696,-0.749429174,0.985776241,8.541812184,-1.223099136,1.063098978,-0.877259986,0.384280897,-2.956810918,-0.622461653,-0.023027014,1.644553508,1.051319054,2.0124367,58.17,60.8,0.000347222,11.5,cmv,medium,low
3,15.59,14,5,6,1372.67,462.26,369.33,3,-1.312500423,-0.345641978,0.578008911,0.152866804,-0.169789965,-0.193840431,-0.311270514,-0.294603896,-0.05794657,-2.956810918,-0.15158326,5.0271552,1.585571354,0.0890639,1.996419485,82.28,50.78,0.000138889,3.8,not_detected,low,medium
6,20.88,10,6,4,808.83,400.0842112,1049.46,6,1.254939127,1.088379145,2.952789678,4.898023337,1.394836707,0.636976631,0.250841752,0.733817651,2.187826384,3.354888772,-0.505050826,-2.95644992,2.723498053,1.010698361,2.751022985,71.4,116.01,0.000347222,10.4,cold,medium,medium
6,15.56,12,4,5,1208.704198,504.84,1094.33,6,0.053132374,-0.27523352,-0.280262307,-0.03389319,-1.03860549,-0.04273384,0.401512277,-0.316216114,-2.402274774,0.592016939,-1.097671285,0.98435242,2.043382804,-1.539586568,2.205907651,86.23,79.25,0.000347222,11,cmv,low,medium
4,21.66,13,6,5,1207.44,400.0842112,798.71,4,0.199136229,0.272167696,0.999415167,4.898023337,1.021831624,0.162631174,-0.238735641,2.407487956,2.147428614,-2.570726784,-0.505050826,2.51836375,4.585566271,1.294814403,4.363638838,59.74,139.15,0.000208333,8,flue,medium,medium
6,16.85,22,4,9,2556.87,132.32,1010.97,6,0.573742895,-0.488656416,1.305013668,0.427547453,8.541812184,-0.670987598,1.369852976,-1.041366216,-3.792505599,3.397517768,-2.124509122,-0.580841754,2.766435591,-2.035538979,3.280294833,49.12,102.02,0.000347222,10.1,covid,medium,low
2,18.38,12.74115456,5,5,1149.73,182.8,1044.3,2,0.239921978,1.471953801,2.556323415,0.160101136,-1.029070394,-0.270806171,-0.215658042,0.927338655,-1.970895504,-0.588565606,-0.505050826,-3.460748747,-3.650801131,-1.108816596,-4.514234026,53.74,216.1068643,6.94E-05,10.6,measles,low,low
5,22.43,12.74115456,4,3,431.76,305.27,0,5,1.004195096,2.447219543,-0.413123416,-1.122390733,0.945618858,2.841915039,-0.275485637,0.580347629,-0.250047836,-2.271670703,-0.505050826,1.987545381,6.56182179,-1.079029848,5.829865216,65.51,145.88,0.000277778,0,flue,medium,low
4.701657459,19.65,12,5,4,1088,402.34,520.26,4.701657459,-1.635072912,-0.457945092,-0.874665886,0.275292548,0.328219108,-0.298590343,0.209701162,0.166717408,1.318324297,-6.142030662,0.393422947,7.122344719,2.355068784,1.055685291,2.613418891,75.18,153.43,0.00025706,5.3,not_detected,medium,medium
4,20.78,12,6,5,1106.22,136.79,749.69,4,-0.300391729,0.272167696,-1.354801121,0.360496696,8.541812184,-0.440394349,-0.468029064,-0.571572134,0.334698679,-0.233238639,-0.136682033,1.230270428,0.202520421,0.506655632,0.556167699,48.83,216.1068643,0.000208333,7.4,cmv,medium,low
5,17.18,16,5.754798762,6,1707.31,528.85,382.51,5,1.637795786,1.000987779,-2.118702672,1.845220713,-1.689769061,-2.311155791,-0.01978645,2.750854678,0.107773343,2.572595165,-0.505050826,0.048480061,6.726776229,1.58306317,6.589722035,87.82,71.6,0.000277778,3.9,flue,medium,high
6,18.59,10,4,4,825.17,523.96,255.82,6,-0.477094935,0.096856927,1.113484859,-0.026410254,0.017350002,0.032534727,1.043431115,-0.088776919,-0.016881063,-1.709450355,0.013591748,1.443121409,0.821644512,-0.032310602,0.765467417,87.85,127.34,0.000347222,2.7,covid,low,medium
6,21.68861899,10,6,5,796.06,655.21,283.99,6,-0.446501324,-0.755396489,-2.203799231,4.898023337,-1.695845351,2.841915039,0.150512984,-0.475678279,-3.402507392,-0.789475319,-0.505050826,1.124138454,-1.283491673,-1.984614932,-1.294204764,101.6,114.75,0.000347222,2.7,cold,low,high
5,21.66,16,5,6,1687.07,606.11,0,5,2.012893148,2.953407783,0.461889856,-0.752618882,0.677469863,2.841915039,0.461090461,4.919711839,2.890890384,0.835423829,0.579729118,-0.596485885,7.758689509,-0.662276179,6.883659898,97.01,10131.73,0.000277778,0.1,flue,high,high
4,16.17,12,6,5,1104.9,380.3,667.67,4,0.432545643,-0.566947754,-1.379619702,-0.448699871,1.600702526,0.656755506,-0.544192428,-0.348138168,2.643729538,2.161163161,1.603624037,-0.663394067,0.956328147,1.295243044,2.205907651,73.39,73.51,0.000208333,6.6,cmv,low,medium
3,18.49,14,7,6,1208.704198,179.17,754.12,3,-2.812978108,0.261602765,0.674210291,0.356178704,0.41322383,-0.387232285,0.068817906,1.06446142,1.680018749,-11.81297094,0.497001255,11.34440047,3.193402215,1.349721399,3.25567189,91.23441303,105.52,0.000138889,7.7,not_detected,medium,medium
6,20.92,9,4,4,723.84,217.63,1010.77,6,0.507551357,0.138347835,1.937995337,-0.447160983,1.323625676,0.632874131,-0.024453133,-0.1684615,2.025217299,1.889781314,1.312650836,-0.174925047,3.289408211,0.90727622,3.813449324,58.69,150.77,0.000347222,10,cmv,medium,low
4,21.85,18,5,7,1208.704198,298.79,1091.77,4,-1.32272842,0.320609392,2.452990592,-1.614769682,1.683803403,2.038845421,0.361378812,-0.301435065,0.365868626,-4.680012376,1.485870981,2.763751629,-1.546403532,-1.09576005,-1.732564629,91.23441303,174.14,0.000208333,10.9,measles,high,low
5,19.32,11,5,5,1022.26,518.67,882.79,5,-1.070568453,0.272167696,0.322842692,0.306349095,0.085098152,-0.354585923,-0.071740147,-0.110337328,0.838391406,-3.827188035,0.14333375,1.443121409,2.387433948,0.779165659,2.796466138,87.2,216.1068643,0.000277778,8.9,not_detected,medium,medium
3,21.85,13,4,6,1306.28,425.63,516.19,3,0.10680175,-1.60497412,-0.924238131,0.396269628,0.457463207,-430.999529,0.687667877,-1.928149924,2.890890384,3.048206162,-0.505050826,0.939100226,14.79317226,1.498434876,3.336435085,78.07,177.25,0.000138889,5.2,covid,high,medium
4,21.77,11,6,5,998.42,383.39,596.8871092,4,0.204741515,0.272167696,-1.254388411,-1.630396939,3.038890858,2.165196877,-0.311877674,-0.45738986,3.373678353,1.464594851,2.907495783,0.079400619,0.986903766,3.211894251,1.373941932,74.14,216.1068643,0.000208333,9.4,cmv,medium,medium
4,21.68861899,14,7,6,1367.04,400.0842112,869.17,4,0.149961687,0.272167696,-0.280262307,0.201546015,-0.651914233,-289.6573376,0.568091699,-0.927105538,-1.036963104,1.698147266,-0.505050826,-1.114459138,14.79317226,-0.487058465,-0.14725734,91.23441303,131.77,0.000208333,8.8,cmv,medium,high
5,19.17,12,9,5,1147.1,493.69,678.88,5,-0.170924634,0.532691508,-0.280262307,-1.682940541,1.031059665,2.06727447,1.113248478,0.609889282,-1.242968267,-1.474350955,0.787761501,1.045872527,0.575041206,-2.164183002,0.201841684,85.48,112.09,0.000277778,6.7,cmv,medium,high
6,19.52,12,5,6,1208.704198,411.95,393.4,6,0.754028559,0.661119466,0.912168349,-0.925734368,0.709112843,1.148450188,0.297943753,1.099700955,-0.365162515,1.22374419,0.582540302,0.503951496,4.674495803,-0.989983203,4.856163937,76.93,116.83,0.000347222,3.8,flue,medium,medium
3,18.56,12.74115456,7,6,1327.66,362.68,826.76,3,0.618096302,0.571334433,0.180658272,4.898023337,2.062996571,2.2002902,-0.3822761,0.580347629,0.981638611,0.445024905,1.864881697,1.526596212,5.371870614,-0.799623017,5.700886052,71.75,135.12,0.000138889,8.3,flue,medium,medium
7,19.51,13,6,5,1220.33,493.86,970.3,7,0.303207687,0.36561918,0.769452243,0.362849161,8.541812184,-0.448780887,-0.01978645,0.645639722,0.181549954,0.177687421,-0.210334219,1.135746416,3.483582467,0.412210726,3.717644386,85.98,121.19,0.000416667,5.943938462,flue,medium,medium
4,18.33,12.74115456,5.754798762,8,2151.95,274.19,260.9,4,0.604190264,0.891026067,-0.402838973,-0.089831582,0.826210649,0.171762102,-0.371895833,1.856544727,1.664181066,-2.956810918,0.85265437,0.862309892,3.761522865,0.973504125,3.664954685,63.4,124.86,0.000208333,2.7,flue,medium,medium
5,19.96,7,5.754798762,3,340.08,589.02,456.25,5,0.842290642,1.357547551,1.077564438,0.564285525,-0.383866621,-0.696190308,0.274801311,2.197991842,0.33114353,0.076193589,-0.304240267,0.956633565,5.483827384,0.671763797,5.364458988,91.23441303,108.35,0.000277778,4.6,flue,low,medium
4,20.53,12,5.754798762,5,1095.61,699.77,1030.08,4,-0.643811108,-0.604852981,-3.702458247,-0.553104963,1.340776233,0.759209313,-0.348469262,0.677219542,1.839804251,-2.920185274,1.312043558,1.443121409,1.685233887,0.703597463,1.774208992,107.15,216.1068643,0.000208333,10.2,covid,medium,high
3,19.28,10,6,4,790.61,331.7,596.8871092,3,-2.213403355,0.810663676,2.267809581,4.898023337,-1.845537204,-2.750397901,-0.581223865,0.971652443,0.522962336,-9.656123636,-1.551692077,7.265877848,0.613138128,2.141487,0.446624841,68.87,73.07,0.000138889,6.1,not_detected,low,medium
8,21.94,16,3,6,1613.53,27.04,596.8871092,8,-0.258066681,-0.099390179,-1.145313833,-0.867562256,0.78994399,1.086268883,0.081193166,0.558923505,2.890890384,-1.580727853,0.67773641,2.721375656,2.31943537,-0.750701466,2.436645816,38.89,199.4,0.000486111,1.4,cold,high,low
3,16.19,9,6,4,702.81,496.08,725.28,3,0.527412013,-0.066411599,-1.17050862,-0.857437569,0.649600121,1.06314916,-0.530100222,0.466369522,-0.354373315,1.409343244,0.531997569,-0.117847646,14.79317226,-0.927110213,2.31266551,91.23441303,90.24,0.000138889,7.3,cmv,low,high
2,20.98,8,8,3,511.58,457.03,836.49,2,0.136935207,-0.542470666,-2.106839296,1.485905376,-1.303435342,-1.856547602,0.246031427,0.607390364,0.215344485,-8.311140869,-1.108720839,9.388907856,14.79317226,1.355698578,3.031032289,81.8,216.1068643,6.94E-05,8.3,not_detected,medium,high
6,19.16,11,4,4,955.71,805.8,89.73,6,0.136935207,-302.2374608,-0.761948538,4.898023337,-0.649198991,-0.125680439,-1.252385966,0.044269984,-1.324269034,1.946125608,-0.671361422,1.443121409,2.603961059,3.211894251,3.209766992,115.22,127.56,0.000347222,1,cmv,medium,high
6,20.01,15,6,6,1489.84,617.75,89.27,6,0.136935207,0.031799294,-1.22565128,0.784478744,-0.480932713,-0.963655927,-0.01978645,0.553773433,0.578676217,2.896843196,-0.36753905,-1.325358749,2.223169613,1.008352652,2.327036269,97.34,91.42,0.000347222,5.943938462,cmv,medium,high
4,20.78,14,6,6,1473.21,315.18,724.95,4,1.018624226,2.427747027,-1.063517226,-0.319716876,8.541812184,0.439398995,0.199334302,4.641761319,1.078852276,-2.306219543,0.765614121,1.946258867,6.140647563,0.416380919,5.211409689,66.31,116.84,0.000208333,5.943938462,flue,medium,medium
4,20.24,9,8,4,630.6,627.71,343.65,4,-1.603621461,-0.226571295,-1.580769281,-1.312627939,1.169319776,1.641472285,-0.18741098,0.804044978,-0.150101903,-6.815502103,0.998226098,7.443360572,2.581920753,-1.172350979,2.712382895,98.15,134.87,0.000208333,3.4,not_detected,medium,high
6,18.64,14,5,6,1399.36,369.67,462.47,6,0.680094862,0.210103454,0.929394372,-0.301389422,1.128698296,0.445401181,0.155417173,0.120992725,1.895867113,2.247513185,1.133396877,-1.090046161,14.79317226,3.211894251,2.37038419,72.48,103.72,0.000347222,4.9,cold,medium,medium
4,20.94,8,5,4,583.83,504.53,596.8871092,4,0.471971751,0.411541597,-1.218990727,4.898023337,-2.091061482,-0.678541013,-0.547636264,1.090000313,-3.775036873,0.38851912,-2.12162985,-0.518469979,0.852716866,-2.019196111,0.671457886,91.23441303,154.4,0.000208333,7.7,cmv,medium,medium
4.701657459,16.03,7,6,3,470.7,393.87,596.8871092,4.701657459,0.136935207,0.272167696,-0.280262307,0.240355859,-1.271509424,-0.384780595,-2.093829586,0.770121465,-2.345324045,0.648755045,-1.294245329,-0.701404879,1.052478163,3.211894251,2.205907651,74.94,27.72,0.00025706,6.5,covid,low,medium
5,17.47,8,3,4,528.95,608.96,1074.01,5,0.290205598,0.119385856,-0.337861363,0.385236686,-2.210617603,-0.630468698,1.135450957,0.255741483,2.890890384,0.797786173,-2.255886969,-0.379832072,0.415033562,-2.293058259,2.205907651,95.95,95.5,0.000277778,10.7,cmv,low,medium
6,21.89,7,6,3,386.63,400.0842112,216.16,6,0.948676221,-207.0103846,-1.344042023,4.898023337,1.389141828,0.456219045,-0.855412267,0.538731307,2.49808565,2.859320846,1.408636727,0.076937687,4.626681904,1.331464573,5.258603725,78.1,166.15,0.000347222,5.943938462,cmv,medium,medium
2,17.99,15,5.754798762,6,1508.21,482.17,1131.12,2,1.123865784,2.543390223,0.754310594,-0.777893045,8.541812184,0.958421169,-0.172128788,4.210131841,-0.493368245,-1537.43892,0.402137549,1.11798672,6.366383903,-0.949260257,5.691952346,84.11,86.58,6.94E-05,11.4,flue,medium,medium
6,21.62,12.74115456,2,5.331109763,2102.79,728.57,1113.58,6,0.465535881,-0.50855154,-1.961687545,-1.542374796,8.541812184,1.934048697,0.867032408,-0.104586755,-0.027808114,2.064200319,1.242534268,-0.313491837,1.022271367,-1.284052745,1.051643554,108.49,150.01,0.000347222,11.4,cmv,high,medium
5,22.22,11,6,5,983.61,681.49,415.38,5,0.316204412,-0.473425993,-0.98454511,-0.088087063,-0.268202972,0.08254625,0.817701083,-0.269412228,-0.788012192,1.635438597,-0.297410129,0.360160413,1.795659874,-0.568231562,2.003050972,103.85,216.1068643,0.000277778,5.943938462,cmv,medium,high
6,21.24,10,7,5,900.48,281.3,958.8,6,1.098591233,2.047475264,-1.495550376,-0.600989719,-0.389601488,0.677887557,-0.01978645,4.10807776,-2.144386865,-1.27763699,-515.2315103,1.075037923,5.313731662,-1.84298047,4.559189622,64.43,166.32,0.000347222,9.7,flue,medium,medium
5,18.26,10,3,5,828.84,504.53,159.03,5,0.518563034,1.948348582,-0.280262307,0.03561929,0.215105542,-0.024884979,0.343482004,2.774062191,0.557976812,-2.015171709,0.232369124,1.443121409,6.405345901,0.380385014,6.176552202,86.75,135.01,0.000277778,1.6,flue,low,medium
3,19.51,20,3,8,2250.29,549.02,800.83,3,0.574127533,-0.027924989,0.535936972,4.898023337,-0.94745672,-1.501382819,0.332847875,-0.144192775,0.428633233,2.254187097,-0.783273794,-0.935289989,1.747336465,1.262407368,1.979965365,90.32,122.75,0.000138889,8,cmv,high,medium
5,15.67,13,5,5,1215.09,379.02,96.14,5,0.514261442,1.710203007,0.555574705,-1.094449979,2.220549521,1.467833004,-0.523287075,2.746464734,2.669964343,-1.824290172,2.141581425,0.779688754,3.189610971,781.4815393,2.692514858,72.46,46.97,0.000277778,0.9,flue,low,medium
4.701657459,19.56,12.74115456,7,6,1466.5,463.57,708.44,4.701657459,-0.863453368,-0.131416748,-0.921073612,0.469277234,8.541812184,-0.547505466,-0.470335801,0.674463907,1.162068785,-4.000508114,0.162318552,5.189863653,3.26731577,3.211894251,3.589375448,81.46,140.45,0.00025706,7.1,not_detected,medium,high
6,18.73,6,9,3,210.19,400.0842112,449.86,6,0.409000719,-0.719982864,-0.991321683,-0.744978709,1.474960914,0.996225957,1.48540384,0.580347629,1.735415826,2.517601894,1.419339997,0.199056125,2.034457514,0.480344591,2.294767762,99.64,103.84,0.000347222,4.6,cmv,low,high
5,16.83,17,5,5.331109763,1824.36,222.14,88.41,5,0.406011219,0.272167696,0.88986265,1.735910431,8.541812184,-2.173635595,0.770735992,-0.493033496,0.118522685,2.077832659,-1.357588596,-0.297329415,2.072146573,1.500065339,2.398175255,57.72,69.53,0.000277778,0.9,cmv,medium,low
4.701657459,18.03,12,5.754798762,5,1133.66,444.97,1188.21,4.701657459,0.052322534,0.272167696,0.631767152,0.056238324,-0.102895944,-0.074532099,-0.132459229,-0.132941681,-0.112047436,0.300024711,-0.098265149,0.15180682,0.87021827,-0.024330323,1.067184695,80.03,107.09,0.00025706,11.9,cmv,low,medium
4,20.56,13,5,5,1240.16,0,190,4,0.006479954,0.657776961,1.174668669,-1.124142743,1.317363408,1.430929097,-0.868957539,1.026830964,0.580449689,-2.956810918,1.186992377,1.874777411,3.323827478,-0.557835433,3.571871214,91.23441303,120.56,0.000208333,2.1,covid,medium,low
6,21.21,15,4,6,1208.704198,620.83,506.54,6,0.136935207,0.362841462,0.420549079,4.898023337,8.541812184,1.416478127,0.069412939,0.929656966,2.239763597,-6.493166445,1.916653454,6.157689388,14.79317226,0.534376134,2.117717817,98.1,216.1068643,0.000347222,5.1,not_detected,high,medium
6,18.44,9,5.754798762,4,751.84,240.51,485.2,6,0.990625851,0.277476706,-0.212756053,-0.403044969,8.541812184,0.590340349,-0.296920127,0.691276345,2.38626377,2.725925532,1.44585811,-1.153448819,3.110089446,1.170709988,3.345394431,59.93,66.34,0.000347222,4.8,cmv,low,low
4.701657459,21.68,13,3,5.331109763,1248.51,493.03,773.49,4.701657459,0.136935207,-0.620041733,-2.912771158,-0.00843685,0.794618399,0.073234582,-0.07800696,0.124654148,1.765305029,-6.164660695,0.833763519,5.064494056,-2.128570051,1.103980533,-2.428472464,84.7,184.56,0.00025706,7.7,cold,medium,medium
4,18.83,12,5,5,1072.6,426.78,1209.52,4,-2.601989999,0.119828324,2.618022356,-0.201448153,0.908528951,0.309978451,0.716223108,-0.079253,1.613017083,-9.686022283,0.919549119,8.967032069,1578.915937,0.849650305,1.700880266,78.27,109.81,0.000208333,5.943938462,not_detected,medium,medium
6,20.96,14,6,6,1340.89,400.0842112,1023.15,6,-0.87964071,-0.338676001,-2.135985961,-0.68234703,1.529083099,0.926657162,-0.007993793,0.500248991,1.989230897,-2.956810918,1.487245908,4.185803368,1.022454442,0.691502031,1.006184973,91.23441303,157.63,0.000347222,10.3,cold,medium,medium
4,17.04,13,5.754798762,5.331109763,1193.29,424.47,0,4,0.969887447,-0.378648437,-2.98027142,2.302602355,-2.171352737,2.841915039,-0.255014315,0.863132596,-0.006289402,2.685280007,-1.877364279,0.840704628,5.03618897,1.886871769,5.498605932,91.23441303,87.55,0.000208333,0.4,cold,low,medium
4,19.11,11,5,5,991.08,405.49,527.72,4,0.136935207,0.588998681,-0.971189258,0.488434381,-0.425072796,-0.609999488,-0.01978645,0.580347629,0.078374512,1.274196832,-0.360894974,0.372950188,4.254799354,0.450409202,4.236175597,76.84,87.73,0.000208333,5.2,cmv,medium,medium
6,16.44,15,5.754798762,6,1541.61,400.0842112,596.8871092,6,0.298703641,-0.919638368,-0.280262307,2.272905949,-2.055092113,-2.844738431,0.321789702,-1.485331936,2.890890384,3.025634024,-1.760382585,-0.59809243,1.363834661,1.987169998,2.059872578,49.43,84.96,0.000347222,4.3,cmv,low,low
4,22.99,12.74115456,4,6,1534.24,501.49,185.29,4,0.919029373,0.660932876,-1.49146256,4.898023337,0.603407184,1.991668044,-0.01978645,1.930998449,2.890890384,0.953185813,0.344438509,0.845866044,4.845120748,-2.69232785,4.800638399,85.76,153.67,0.000208333,1.8,flue,high,medium
8,19.59,19,3,8,2046.36,534.32,596.8871092,8,0.694450992,2.596003327,0.068370328,-1.174080846,0.542849234,1.428153485,-0.057482244,4.462466949,-1.26310922,-3.374907134,0.364093303,2.030442826,5.140849349,-1.758997033,4.179963202,88.74,121.09,0.000486111,6.8,flue,medium,medium
6,18.2,15,5,6,1518.34,453.32,134.62,6,-0.021204128,0.961059456,2.630006616,-0.654269495,-0.065987528,0.766507585,-0.01978645,0.947611664,2.890890384,-1.590382526,-0.184442574,1.656734933,3.206562204,-1.500596559,2.205907651,80.32,107.02,0.000347222,1.5,measles,medium,medium
7,20.34,18,6,8,2019.53,522.67,1056.39,7,-0.254473154,0.064676372,1.288455306,-0.435934437,0.985450524,0.592699584,0.520450895,-0.095625073,1.290073224,-0.920475709,0.959159343,1.742698346,1.907093456,0.45386806,2.205907651,88.11,133.95,0.000416667,10.5,covid,high,high
3,19.79,6,6,3,219.77,114.7,672.89,3,0.136935207,0.651105686,2.145834514,0.440631025,-0.491118069,-0.558871419,-0.453489912,0.373353684,-0.170858364,3.724214951,-0.438725413,-2.796086463,2.746798861,0.25431193,3.060643765,46.89,152.94,0.000138889,5.943938462,cold,low,low
5,17.1,14,4,6,1375.16,312.03,596.8871092,5,0.778204535,0.713809563,-0.038990898,0.931196401,-0.925783065,-1.172148499,-0.035471732,1.518507626,-0.1095053,0.839046052,-0.809328214,0.722910416,4.675876733,0.695759425,2.205907651,67.59,65.98,0.000277778,5.7,flue,low,low
4,17.97,16,70,6,1208.704198,207.62,267.57,4,0.266017744,-0.957178704,-0.422775012,0.143588908,-0.841425729,-0.236384846,-0.804212193,-1.106116611,-1.584714644,2.44738224,-0.859191892,0.132182937,2.132125258,-0.879351865,3.02208468,56.67,91.76,0.000208333,5.943938462,cmv,medium,medium
6,19.96,13,7,5,1303.6,309.28,458.21,6,0.303233928,0.351248424,-0.809579307,-0.086553431,0.136870906,0.112996905,-0.358731955,1.10444118,0.124220617,-0.289128585,0.128645063,1.15501505,2.782930254,0.007097042,2.836404791,66.43,138.46,0.000347222,4.6,cmv,medium,medium
